transit_timestamp,station_complex_id,station_complex,borough,latitude,longitude,ridership
2023Q2,237,"Carroll St (F,G)",Brooklyn,40.680303,-73.995048,665367
2023Q2,238,"Smith-9 Sts (F,G)",Brooklyn,40.67358,-73.995959,249743
2023Q2,240,"7 Av (F,G)",Brooklyn,40.666271,-73.980305,691911
2023Q2,241,"15 St-Prospect Park (F,G)",Brooklyn,40.660365,-73.979493,364490
2023Q2,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,40.650782,-73.975776,350186
2023Q2,243,"Church Av (F,G)",Brooklyn,40.644041,-73.979678,558931
2023Q2,244,Ditmas Av (F),Brooklyn,40.636119,-73.978172,205867
2023Q2,245,18 Av (F),Brooklyn,40.629755,-73.976971,177247
2023Q2,246,Avenue I (F),Brooklyn,40.625322,-73.976127,93875
2023Q2,247,Bay Pkwy (F),Brooklyn,40.620769,-73.975264,68441
2023Q2,248,Avenue N (F),Brooklyn,40.61514,-73.974197,147789
2023Q2,249,Avenue P (F),Brooklyn,40.608944,-73.973022,132359
2023Q2,250,Kings Hwy (F),Brooklyn,40.603217,-73.972361,172846
2023Q2,251,Avenue U (F),Brooklyn,40.596063,-73.973357,98575
2023Q2,252,Avenue X (F),Brooklyn,40.58962,-73.97425,127245
2023Q2,253,Neptune Av (F),Brooklyn,40.581011,-73.974574,79183
2023Q2,254,Jamaica-179 St (F),Queens,40.712646,-73.783817,1032341
2023Q2,255,169 St (F),Queens,40.71047,-73.793604,416164
2023Q2,256,Parsons Blvd (F),Queens,40.707564,-73.803326,401004
2023Q2,257,Sutphin Blvd (F),Queens,40.70546,-73.810708,233285
2023Q2,258,"Briarwood (E,F)",Queens,40.709179,-73.820574,272149
2023Q2,259,"Kew Gardens-Union Tpke (E,F)",Queens,40.714441,-73.831008,1292505
2023Q2,26,"DeKalb Av (B,Q,R)",Brooklyn,40.690635,-73.981824,1114097
2023Q2,260,"75 Av (E,F)",Queens,40.718331,-73.837324,177438
2023Q2,261,"Forest Hills-71 Av (E,F,M,R)",Queens,40.721691,-73.844521,1447561
2023Q2,262,"67 Av (M,R)",Queens,40.726523,-73.852719,426097
2023Q2,263,"63 Dr-Rego Park (M,R)",Queens,40.729846,-73.861604,794071
2023Q2,264,"Woodhaven Blvd (M,R)",Queens,40.733106,-73.869229,1061752
2023Q2,265,"Grand Av-Newtown (M,R)",Queens,40.737015,-73.877223,997170
2023Q2,266,"Elmhurst Av (M,R)",Queens,40.742454,-73.882017,687126
2023Q2,268,"65 St (M,R)",Queens,40.749669,-73.898453,186037
2023Q2,269,"Northern Blvd (M,R)",Queens,40.752885,-73.906006,359759
2023Q2,270,"46 St (M,R)",Queens,40.756312,-73.913333,434028
2023Q2,271,"Steinway St (M,R)",Queens,40.756879,-73.92074,716176
2023Q2,272,"36 St (M,R)",Queens,40.752039,-73.928781,214288
2023Q2,273,"Queens Plaza (E,M,R)",Queens,40.748973,-73.937243,832280
2023Q2,276,"5 Av/53 St (E,M)",Manhattan,40.760167,-73.975224,1035844
2023Q2,277,"7 Av (E,B,D)",Manhattan,40.762862,-73.981637,964590
2023Q2,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,40.702147,-73.801109,1529119
2023Q2,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,40.700486,-73.807969,1572600
2023Q2,28,Union St (R),Brooklyn,40.677316,-73.98311,419977
2023Q2,280,Jamaica-Van Wyck (E),Queens,40.702566,-73.816859,262397
2023Q2,282,21 St (G),Queens,40.744065,-73.949724,112053
2023Q2,283,Greenpoint Av (G),Brooklyn,40.731352,-73.954449,606204
2023Q2,284,Nassau Av (G),Brooklyn,40.724635,-73.951277,568723
2023Q2,286,Broadway (G),Brooklyn,40.706092,-73.950308,270246
2023Q2,287,Flushing Av (G),Brooklyn,40.700377,-73.950234,178843
2023Q2,288,Myrtle-Willoughby Avs (G),Brooklyn,40.694568,-73.949046,312314
2023Q2,289,Bedford-Nostrand Avs (G),Brooklyn,40.689627,-73.953522,515354
2023Q2,290,Classon Av (G),Brooklyn,40.688873,-73.96007,336471
2023Q2,291,Clinton-Washington Avs (G),Brooklyn,40.688089,-73.966839,314083
2023Q2,292,Fulton St (G),Brooklyn,40.687119,-73.975375,383727
2023Q2,293,Van Cortlandt Park-242 St (1),Bronx,40.889248,-73.898583,368100
2023Q2,294,238 St (1),Bronx,40.884667,-73.90087,256088
2023Q2,295,231 St (1),Bronx,40.878856,-73.904834,496925
2023Q2,296,Marble Hill-225 St (1),Manhattan,40.874561,-73.909831,279439
2023Q2,297,215 St (1),Manhattan,40.869444,-73.915279,124838
2023Q2,298,207 St (1),Manhattan,40.864621,-73.918822,373441
2023Q2,299,Dyckman St (1),Manhattan,40.860531,-73.925536,421993
2023Q2,3,"30 Av (N,W)",Queens,40.766779,-73.921479,754864
2023Q2,30,Prospect Av (R),Brooklyn,40.665414,-73.992872,335563
2023Q2,300,191 St (1),Manhattan,40.855225,-73.929412,458225
2023Q2,301,181 St (1),Manhattan,40.849505,-73.933596,678673
2023Q2,303,157 St (1),Manhattan,40.834041,-73.94489,608205
2023Q2,304,145 St (1),Manhattan,40.826551,-73.95036,567125
2023Q2,305,137 St-City College (1),Manhattan,40.822008,-73.953676,694667
2023Q2,306,125 St (1),Manhattan,40.815581,-73.958372,518611
2023Q2,307,116 St-Columbia University (1),Manhattan,40.807722,-73.96411,812414
2023Q2,308,Cathedral Pkwy (110 St) (1),Manhattan,40.803967,-73.966847,755270
2023Q2,309,103 St (1),Manhattan,40.799446,-73.968379,753853
2023Q2,31,25 St (R),Brooklyn,40.660397,-73.998091,211894
2023Q2,310,"96 St (1,2,3)",Manhattan,40.793919,-73.972323,2047973
2023Q2,311,86 St (1),Manhattan,40.788644,-73.976218,1040689
2023Q2,312,79 St (1),Manhattan,40.783934,-73.979917,904643
2023Q2,313,"72 St (1,2,3)",Manhattan,40.778453,-73.98197,2359961
2023Q2,314,66 St-Lincoln Center (1),Manhattan,40.77344,-73.982209,1223500
2023Q2,316,50 St (1),Manhattan,40.761728,-73.983849,1477430
2023Q2,318,"34 St-Penn Station (1,2,3)",Manhattan,40.750373,-73.991057,3849168
2023Q2,319,28 St (1),Manhattan,40.747215,-73.993365,759525
2023Q2,32,"36 St (D,N,R)",Brooklyn,40.655144,-74.003549,894698
2023Q2,320,23 St (1),Manhattan,40.744081,-73.995657,798066
2023Q2,321,18 St (1),Manhattan,40.74104,-73.997871,469655
2023Q2,323,Christopher St-Sheridan Sq (1),Manhattan,40.733422,-74.002906,736831
2023Q2,324,Houston St (1),Manhattan,40.728251,-74.005367,703159
2023Q2,325,Canal St (1),Manhattan,40.722854,-74.006277,298806
2023Q2,326,Franklin St (1),Manhattan,40.719318,-74.006886,339292
2023Q2,327,"Chambers St (1,2,3)",Manhattan,40.715478,-74.009266,965242
2023Q2,328,WTC Cortlandt (1),Manhattan,40.711835,-74.012188,766760
2023Q2,329,Rector St (1),Manhattan,40.707513,-74.013783,415909
2023Q2,33,45 St (R),Brooklyn,40.648939,-74.010006,482871
2023Q2,333,"Wall St (2,3)",Manhattan,40.706821,-74.0091,961983
2023Q2,334,"Clark St (2,3)",Brooklyn,40.697466,-73.993086,410629
2023Q2,336,"Hoyt St (2,3)",Brooklyn,40.690545,-73.985065,424392
2023Q2,337,"Nevins St (2,3,4,5)",Brooklyn,40.688246,-73.980492,550900
2023Q2,339,"Bergen St (2,3)",Brooklyn,40.680829,-73.975098,251353
2023Q2,34,53 St (R),Brooklyn,40.645069,-74.014034,516975
2023Q2,340,"Grand Army Plaza (2,3)",Brooklyn,40.675235,-73.971046,434903
2023Q2,341,"Eastern Pkwy-Brooklyn Museum (2,3)",Brooklyn,40.671987,-73.964375,308469
2023Q2,343,Nostrand Av (3),Brooklyn,40.669847,-73.950466,204947
2023Q2,344,Kingston Av (3),Brooklyn,40.669399,-73.942161,253645
2023Q2,345,"Crown Hts-Utica Av (3,4)",Brooklyn,40.668897,-73.932942,1337902
2023Q2,346,Sutter Av-Rutland Rd (3),Brooklyn,40.664717,-73.92261,332144
2023Q2,347,Saratoga Av (3),Brooklyn,40.661453,-73.916327,247459
2023Q2,348,Rockaway Av (3),Brooklyn,40.662549,-73.908946,215081
2023Q2,349,Junius St (3),Brooklyn,40.663515,-73.902447,128991
2023Q2,35,"59 St (N,R)",Brooklyn,40.641362,-74.017881,727537
2023Q2,350,Pennsylvania Av (3),Brooklyn,40.664635,-73.894895,221824
2023Q2,351,Van Siclen Av (3),Brooklyn,40.665449,-73.889395,128860
2023Q2,352,New Lots Av (3),Brooklyn,40.666235,-73.884079,290736
2023Q2,353,"President St-Medgar Evers College (2,5)",Brooklyn,40.667883,-73.950683,189118
2023Q2,354,"Sterling St (2,5)",Brooklyn,40.662742,-73.95085,309955
2023Q2,355,"Winthrop St (2,5)",Brooklyn,40.656652,-73.9502,410500
2023Q2,356,"Church Av (2,5)",Brooklyn,40.650843,-73.949575,505493
2023Q2,357,"Beverly Rd (2,5)",Brooklyn,40.645098,-73.948959,241437
2023Q2,358,"Newkirk Av-Little Haiti (2,5)",Brooklyn,40.639967,-73.948411,370027
2023Q2,359,"Flatbush Av-Brooklyn College (2,5)",Brooklyn,40.632836,-73.947642,931852
2023Q2,36,Bay Ridge Av (R),Brooklyn,40.634967,-74.023377,449777
2023Q2,360,Pelham Bay Park (6),Bronx,40.852462,-73.828121,323472
2023Q2,361,Buhre Av (6),Bronx,40.84681,-73.832569,191218
2023Q2,362,Middletown Rd (6),Bronx,40.843863,-73.836322,98853
2023Q2,363,Westchester Sq-E Tremont Av (6),Bronx,40.839892,-73.842952,237357
2023Q2,364,Zerega Av (6),Bronx,40.836488,-73.847036,116788
2023Q2,365,Castle Hill Av (6),Bronx,40.834255,-73.851222,264753
2023Q2,366,Parkchester (6),Bronx,40.833226,-73.860816,875920
2023Q2,367,St Lawrence Av (6),Bronx,40.831509,-73.867618,211769
2023Q2,368,Morrison Av-Soundview (6),Bronx,40.829521,-73.874516,321367
2023Q2,369,Elder Av (6),Bronx,40.828584,-73.879159,319339
2023Q2,37,77 St (R),Brooklyn,40.629742,-74.02551,304854
2023Q2,370,Whitlock Av (6),Bronx,40.826525,-73.886283,103517
2023Q2,371,Hunts Point Av (6),Bronx,40.820948,-73.890549,555347
2023Q2,372,Longwood Av (6),Bronx,40.816104,-73.896435,180978
2023Q2,373,E 149 St (6),Bronx,40.812118,-73.904098,257916
2023Q2,374,E 143 St-St Mary's St (6),Bronx,40.808719,-73.907657,68205
2023Q2,375,Cypress Av (6),Bronx,40.805368,-73.914042,133212
2023Q2,376,Brook Av (6),Bronx,40.807566,-73.91924,282998
2023Q2,377,3 Av-138 St (6),Bronx,40.810476,-73.926138,468123
2023Q2,378,Woodlawn (4),Bronx,40.886037,-73.878751,355472
2023Q2,379,Mosholu Pkwy (4),Bronx,40.87975,-73.884655,448256
2023Q2,38,86 St (R),Brooklyn,40.622687,-74.028398,669842
2023Q2,380,Bedford Park Blvd-Lehman College (4),Bronx,40.873412,-73.890064,300595
2023Q2,381,Kingsbridge Rd (4),Bronx,40.86776,-73.897174,513775
2023Q2,382,Fordham Rd (4),Bronx,40.862803,-73.901034,606440
2023Q2,383,183 St (4),Bronx,40.858407,-73.903879,314527
2023Q2,384,Burnside Av (4),Bronx,40.853453,-73.907684,478734
2023Q2,385,176 St (4),Bronx,40.84848,-73.911794,275944
2023Q2,386,Mt Eden Av (4),Bronx,40.844434,-73.914685,258684
2023Q2,387,170 St (4),Bronx,40.840075,-73.917791,392158
2023Q2,388,167 St (4),Bronx,40.835537,-73.9214,500916
2023Q2,39,Bay Ridge-95 St (R),Brooklyn,40.616622,-74.030876,308333
2023Q2,391,"138 St-Grand Concourse (4,5)",Bronx,40.813224,-73.929849,204720
2023Q2,392,"125 St (4,5,6)",Manhattan,40.804138,-73.937594,1273689
2023Q2,393,116 St (6),Manhattan,40.798629,-73.941617,724908
2023Q2,394,110 St (6),Manhattan,40.79502,-73.94425,557588
2023Q2,395,103 St (6),Manhattan,40.7906,-73.947478,674096
2023Q2,396,96 St (6),Manhattan,40.785672,-73.95107,955508
2023Q2,397,"86 St (4,5,6)",Manhattan,40.779492,-73.955589,2679032
2023Q2,398,77 St (6),Manhattan,40.77362,-73.959874,1586496
2023Q2,399,68 St-Hunter College (6),Manhattan,40.768141,-73.96387,1186017
2023Q2,4,"Broadway (N,W)",Queens,40.76182,-73.925508,690643
2023Q2,403,33 St (6),Manhattan,40.746081,-73.982076,1444963
2023Q2,404,28 St (6),Manhattan,40.74307,-73.984264,1120941
2023Q2,405,23 St (6),Manhattan,40.739864,-73.986599,1342063
2023Q2,407,Astor Pl (6),Manhattan,40.730054,-73.99107,924454
2023Q2,409,Spring St (6),Manhattan,40.722301,-73.997141,757341
2023Q2,41,"7 Av (B,Q)",Brooklyn,40.67705,-73.972367,557885
2023Q2,413,"Wall St (4,5)",Manhattan,40.707557,-74.011862,872291
2023Q2,414,"Bowling Green (4,5)",Manhattan,40.704817,-74.014065,1277309
2023Q2,416,Wakefield-241 St (2),Bronx,40.903125,-73.85062,221936
2023Q2,417,"Nereid Av (2,5)",Bronx,40.898379,-73.854376,156023
2023Q2,418,"233 St (2,5)",Bronx,40.893193,-73.857473,225865
2023Q2,419,"225 St (2,5)",Bronx,40.888022,-73.860341,151877
2023Q2,42,"Prospect Park (B,Q,S)",Brooklyn,40.661614,-73.962246,594023
2023Q2,420,"219 St (2,5)",Bronx,40.883895,-73.862633,133974
2023Q2,421,"Gun Hill Rd (2,5)",Bronx,40.87785,-73.866256,321851
2023Q2,422,"Burke Av (2,5)",Bronx,40.871356,-73.867164,141166
2023Q2,423,"Allerton Av (2,5)",Bronx,40.865462,-73.867352,230568
2023Q2,424,"Pelham Pkwy (2,5)",Bronx,40.857192,-73.867615,451005
2023Q2,425,"Bronx Park East (2,5)",Bronx,40.848828,-73.868457,116237
2023Q2,426,"E 180 St (2,5)",Bronx,40.841894,-73.873488,458864
2023Q2,427,"West Farms Sq-E Tremont Av (2,5)",Bronx,40.840295,-73.880049,261180
2023Q2,428,"174 St (2,5)",Bronx,40.837288,-73.887734,295177
2023Q2,429,"Freeman St (2,5)",Bronx,40.829993,-73.891865,209070
2023Q2,43,Parkside Av (Q),Brooklyn,40.655292,-73.961495,363024
2023Q2,430,"Simpson St (2,5)",Bronx,40.824073,-73.893064,346262
2023Q2,431,"Intervale Av (2,5)",Bronx,40.822181,-73.896736,147655
2023Q2,432,"Prospect Av (2,5)",Bronx,40.819585,-73.90177,324417
2023Q2,433,"Jackson Av (2,5)",Bronx,40.81649,-73.907807,237624
2023Q2,434,"3 Av-149 St (2,5)",Bronx,40.816109,-73.917757,890391
2023Q2,436,Harlem-148 St (3),Manhattan,40.82388,-73.93647,185643
2023Q2,437,145 St (3),Manhattan,40.820421,-73.936245,158006
2023Q2,438,"135 St (2,3)",Manhattan,40.814229,-73.94077,586411
2023Q2,439,"125 St (2,3)",Manhattan,40.807754,-73.945495,716328
2023Q2,44,"Church Av (B,Q)",Brooklyn,40.650527,-73.962982,848726
2023Q2,440,"116 St (2,3)",Manhattan,40.802098,-73.949625,527979
2023Q2,441,"Central Park North (110 St) (2,3)",Manhattan,40.799075,-73.951822,440670
2023Q2,442,Eastchester-Dyre Av (5),Bronx,40.8883,-73.830834,195652
2023Q2,443,Baychester Av (5),Bronx,40.878663,-73.838591,143132
2023Q2,444,Gun Hill Rd (5),Bronx,40.869526,-73.846384,244861
2023Q2,445,Pelham Pkwy (5),Bronx,40.858985,-73.855359,145608
2023Q2,446,Morris Park (5),Bronx,40.854364,-73.860495,133377
2023Q2,447,Flushing-Main St (7),Queens,40.7596,-73.83003,3606251
2023Q2,448,Mets-Willets Point (7),Queens,40.754622,-73.845625,583549
2023Q2,449,111 St (7),Queens,40.75173,-73.855334,615355
2023Q2,45,Beverley Rd (Q),Brooklyn,40.644031,-73.964492,207523
2023Q2,450,103 St-Corona Plaza (7),Queens,40.749865,-73.8627,1622988
2023Q2,451,Junction Blvd (7),Queens,40.749145,-73.869527,1695758
2023Q2,452,90 St-Elmhurst Av (7),Queens,40.748408,-73.876613,1134959
2023Q2,453,82 St-Jackson Hts (7),Queens,40.747659,-73.883697,816775
2023Q2,455,69 St (7),Queens,40.746325,-73.896403,353371
2023Q2,456,61 St-Woodside (7),Queens,40.74563,-73.902984,1133061
2023Q2,457,52 St (7),Queens,40.744149,-73.912549,366459
2023Q2,458,46 St-Bliss St (7),Queens,40.743132,-73.918435,745767
2023Q2,459,40 St-Lowery St (7),Queens,40.743781,-73.924016,567976
2023Q2,46,Cortelyou Rd (Q),Brooklyn,40.640927,-73.963891,341838
2023Q2,460,33 St-Rawson St (7),Queens,40.744587,-73.930997,432623
2023Q2,461,"Queensboro Plaza (7,N,W)",Queens,40.750582,-73.940202,1884796
2023Q2,463,Hunters Point Av (7),Queens,40.742216,-73.948916,268079
2023Q2,464,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.953581,972907
2023Q2,47,"Newkirk Plaza (B,Q)",Brooklyn,40.635082,-73.962793,561624
2023Q2,471,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,1405377
2023Q2,475,96 St (Q),Manhattan,40.784318,-73.947152,1007715
2023Q2,476,86 St (Q),Manhattan,40.777891,-73.951787,1433350
2023Q2,477,72 St (Q),Manhattan,40.768799,-73.958424,1680092
2023Q2,48,Avenue H (Q),Brooklyn,40.62927,-73.961639,166377
2023Q2,49,Avenue J (Q),Brooklyn,40.625039,-73.960803,304572
2023Q2,5,"36 Av (N,W)",Queens,40.756804,-73.929575,367104
2023Q2,50,Avenue M (Q),Brooklyn,40.617618,-73.959399,318980
2023Q2,501,St George (SIR),Staten Island,40.643748,-74.073643,479439
2023Q2,502,Tompkinsville (SIR),Staten Island,40.636949,-74.074835,40313
2023Q2,51,"Kings Hwy (B,Q)",Brooklyn,40.60867,-73.957734,1116782
2023Q2,52,Avenue U (Q),Brooklyn,40.5993,-73.955929,414854
2023Q2,53,Neck Rd (Q),Brooklyn,40.595246,-73.955161,249554
2023Q2,54,"Sheepshead Bay (B,Q)",Brooklyn,40.586896,-73.954155,734113
2023Q2,55,"Brighton Beach (B,Q)",Brooklyn,40.577621,-73.961376,692777
2023Q2,56,Ocean Pkwy (Q),Brooklyn,40.576312,-73.968501,201261
2023Q2,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,40.576127,-73.975939,181962
2023Q2,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,40.577422,-73.981233,968004
2023Q2,59,9 Av (D),Brooklyn,40.646292,-73.994324,327866
2023Q2,6,"39 Av-Dutch Kills (N,W)",Queens,40.752882,-73.932755,201922
2023Q2,60,Fort Hamilton Pkwy (D),Brooklyn,40.640914,-73.994304,223772
2023Q2,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.737335,-73.996786,3094638
2023Q2,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.737826,-74.000201,3094638
2023Q2,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.738228,-73.996209,3094638
2023Q2,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.734673,-73.989951,5528998
2023Q2,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.734789,-73.99073,5528998
2023Q2,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.735736,-73.990568,5528998
2023Q2,603,"149 St-Grand Concourse (2,4,5)",Bronx,40.818375,-73.927351,525776
2023Q2,603,"149 St-Grand Concourse (2,4,5)",Bronx,40.81841,-73.926718,525776
2023Q2,604,"161 St-Yankee Stadium (B,D,4)",Bronx,40.827905,-73.925651,1636582
2023Q2,604,"161 St-Yankee Stadium (B,D,4)",Bronx,40.827994,-73.925831,1636582
2023Q2,605,"168 St (A,C,1)",Manhattan,40.840556,-73.940133,1379634
2023Q2,605,"168 St (A,C,1)",Manhattan,40.840719,-73.939561,1379634
2023Q2,606,"Court Sq (E,G,M,7)",Queens,40.746554,-73.943832,1339918
2023Q2,606,"Court Sq (E,G,M,7)",Queens,40.747023,-73.945264,1339918
2023Q2,606,"Court Sq (E,G,M,7)",Queens,40.747846,-73.946,1339918
2023Q2,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.749567,-73.98795,5991545
2023Q2,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.749719,-73.987823,5991545
2023Q2,608,"4 Av (F,G)/9 St (R)",Brooklyn,40.670272,-73.989779,735368
2023Q2,608,"4 Av (F,G)/9 St (R)",Brooklyn,40.670847,-73.988302,735368
2023Q2,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,40.753821,-73.981963,2715909
2023Q2,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,40.754222,-73.984569,2715909
2023Q2,61,50 St (D),Brooklyn,40.63626,-73.994791,185948
2023Q2,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.751431,-73.976041,7779750
2023Q2,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.751776,-73.976848,7779750
2023Q2,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.752769,-73.979189,7779750
2023Q2,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.754672,-73.986754,10996187
2023Q2,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.75529,-73.987495,10996187
2023Q2,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.755477,-73.987691,10996187
2023Q2,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.755983,-73.986229,10996187
2023Q2,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.757308,-73.989735,10996187
2023Q2,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,40.757107,-73.97192,2807914
2023Q2,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,40.757552,-73.969055,2807914
2023Q2,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,40.762526,-73.967967,2943722
2023Q2,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,40.76266,-73.967258,2943722
2023Q2,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,40.768247,-73.981929,4033243
2023Q2,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,40.768296,-73.981736,4033243
2023Q2,615,New Utrecht Av (N)/62 St (D),Brooklyn,40.624842,-73.996353,293968
2023Q2,615,New Utrecht Av (N)/62 St (D),Brooklyn,40.626472,-73.996895,293968
2023Q2,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,40.746644,-73.891338,3631557
2023Q2,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,40.746848,-73.891394,3631557
2023Q2,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,40.683666,-73.97881,2499624
2023Q2,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,40.684359,-73.977666,2499624
2023Q2,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,40.68446,-73.97689,2499624
2023Q2,618,"14 St (A,C,E)/8 Av (L)",Manhattan,40.739777,-74.002578,2842673
2023Q2,618,"14 St (A,C,E)/8 Av (L)",Manhattan,40.740893,-74.00169,2842673
2023Q2,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,40.725297,-73.996204,2369776
2023Q2,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,40.725915,-73.994659,2369776
2023Q2,62,55 St (D),Brooklyn,40.631435,-73.995476,104891
2023Q2,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,40.692404,-73.990151,1631285
2023Q2,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,40.693219,-73.989998,1631285
2023Q2,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,40.6941,-73.991777,1631285
2023Q2,621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,40.678334,-73.905316,436964
2023Q2,621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,40.678856,-73.90324,436964
2023Q2,621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,40.679498,-73.904512,436964
2023Q2,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,40.713065,-74.004131,1519836
2023Q2,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,40.713243,-74.003401,1519836
2023Q2,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.718092,-73.999892,2683629
2023Q2,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.718383,-74.00046,2683629
2023Q2,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.718803,-74.000193,2683629
2023Q2,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.719527,-74.001775,2683629
2023Q2,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.710668,-74.011029,3179809
2023Q2,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.712582,-74.009781,3179809
2023Q2,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.713051,-74.008811,3179809
2023Q2,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.714111,-74.008585,3179809
2023Q2,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,40.718315,-73.987437,1846399
2023Q2,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,40.718611,-73.988114,1846399
2023Q2,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,40.670343,-73.959245,860625
2023Q2,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,40.670682,-73.958131,860625
2023Q2,627,"Franklin Av (C,S)",Brooklyn,40.680596,-73.955827,313644
2023Q2,627,"Franklin Av (C,S)",Brooklyn,40.68138,-73.956848,313644
2023Q2,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.709416,-74.006571,4540192
2023Q2,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.710197,-74.007691,4540192
2023Q2,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.710368,-74.009509,4540192
2023Q2,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.710374,-74.007582,4540192
2023Q2,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,40.712792,-73.951418,993471
2023Q2,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,40.714063,-73.950275,993471
2023Q2,630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,40.69943,-73.912385,1330140
2023Q2,630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,40.699814,-73.911586,1330140
2023Q2,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,40.702068,-74.013664,1585309
2023Q2,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,40.703087,-74.012994,1585309
2023Q2,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.69218,-73.985942,1879015
2023Q2,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.692338,-73.987342,1879015
2023Q2,64,71 St (D),Brooklyn,40.619589,-73.998864,279900
