transit_timestamp,station_complex_id,station_complex,borough,Georeference,ridership,transfers
2024-02-19,60,Fort Hamilton Pkwy (D),Brooklyn,POINT (-73.9943 40.640915),2086,1
2024-02-19,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-73.99621 40.738228),18229,3584
2024-02-19,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-73.99679 40.737827),6,1
2024-02-19,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-74.0002 40.737827),31,2
2024-02-19,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,POINT (-73.98995 40.734673),3,2
2024-02-19,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,POINT (-73.98995 40.735737),47238,884
2024-02-19,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,POINT (-73.99057 40.735737),18,1
2024-02-19,603,"149 St-Grand Concourse (2,4,5)",Bronx,POINT (-73.92735 40.818375),3571,176
2024-02-19,604,"161 St-Yankee Stadium (B,D,4)",Bronx,POINT (-73.92565 40.827904),26,1
2024-02-19,604,"161 St-Yankee Stadium (B,D,4)",Bronx,POINT (-73.92565 40.827995),9466,518
2024-02-19,604,"161 St-Yankee Stadium (B,D,4)",Bronx,POINT (-73.925835 40.827995),11,2
2024-02-19,605,"168 St (A,C,1)",Manhattan,POINT (-73.93956 40.840717),11886,184
2024-02-19,605,"168 St (A,C,1)",Manhattan,POINT (-73.94013 40.840557),12,1
2024-02-19,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94383 40.746555),15,0
2024-02-19,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94383 40.747025),19,2
2024-02-19,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94383 40.747845),10541,320
2024-02-19,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94527 40.747025),21,1
2024-02-19,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94527 40.747845),55,1
2024-02-19,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.946 40.747845),17,0
2024-02-19,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,POINT (-73.98782 40.749718),51519,551
2024-02-19,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,POINT (-73.98795 40.749565),9,0
2024-02-19,608,"4 Av (F,G)/9 St (R)",Brooklyn,POINT (-73.988304 40.67085),5937,216
2024-02-19,608,"4 Av (F,G)/9 St (R)",Brooklyn,POINT (-73.98978 40.670273),45,1
2024-02-19,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,POINT (-73.981964 40.753822),1,0
2024-02-19,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,POINT (-73.981964 40.754223),17277,272
2024-02-19,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,POINT (-73.984566 40.754223),116,3
2024-02-19,61,50 St (D),Brooklyn,POINT (-73.99479 40.63626),2049,56
2024-02-19,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,POINT (-73.976845 40.751778),58361,526
2024-02-19,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.986755 40.75731),89172,760
2024-02-19,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.987495 40.75529),6,0
2024-02-19,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.987495 40.75731),585,6
2024-02-19,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.98974 40.75731),15,0
2024-02-19,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,POINT (-73.969055 40.757553),20424,327
2024-02-19,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,POINT (-73.97192 40.757107),2,0
2024-02-19,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,POINT (-73.967255 40.76266),24847,3336
2024-02-19,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,POINT (-73.967964 40.762527),16,0
2024-02-19,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,POINT (-73.981735 40.768295),30305,699
2024-02-19,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,POINT (-73.981926 40.768246),3,0
2024-02-19,615,New Utrecht Av (N)/62 St (D),Brooklyn,POINT (-73.99635 40.624844),162,0
2024-02-19,615,New Utrecht Av (N)/62 St (D),Brooklyn,POINT (-73.99635 40.626472),2563,60
2024-02-19,615,New Utrecht Av (N)/62 St (D),Brooklyn,POINT (-73.996895 40.626472),7,0
2024-02-19,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,POINT (-73.891335 40.746643),193,19
2024-02-19,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,POINT (-73.891335 40.74685),33157,2788
2024-02-19,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,POINT (-73.97689 40.68446),18691,491
2024-02-19,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,POINT (-73.97767 40.68436),149,14
2024-02-19,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,POINT (-73.97881 40.683666),5,0
2024-02-19,618,"14 St (A,C,E)/8 Av (L)",Manhattan,POINT (-74.00169 40.740894),24048,230
2024-02-19,618,"14 St (A,C,E)/8 Av (L)",Manhattan,POINT (-74.00258 40.739777),27,3
2024-02-19,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,POINT (-73.99466 40.725914),20913,101
2024-02-19,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,POINT (-73.9962 40.725296),10,0
2024-02-19,62,55 St (D),Brooklyn,POINT (-73.995476 40.631435),1136,14
2024-02-19,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.99 40.69322),251,11
2024-02-19,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.99 40.6941),9109,297
2024-02-19,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.99015 40.692406),55,1
2024-02-19,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.99015 40.6941),26,1
2024-02-19,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.991776 40.6941),2,0
2024-02-19,621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,POINT (-73.90532 40.678333),4123,375
2024-02-19,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,POINT (-74.0034 40.71324),8731,57
2024-02-19,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,POINT (-74.00413 40.713066),52,1
2024-02-19,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,POINT (-73.99989 40.718094),7,0
2024-02-19,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,POINT (-73.99989 40.71953),25420,116
2024-02-19,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,POINT (-74.00019 40.71953),130,0
2024-02-19,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,POINT (-74.00178 40.71953),73,0
2024-02-19,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,POINT (-74.00858 40.71411),19217,255
2024-02-19,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,POINT (-74.00881 40.71305),7,1
2024-02-19,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,POINT (-74.00978 40.71258),6,1
2024-02-19,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,POINT (-74.01103 40.710667),3,0
2024-02-19,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,POINT (-73.987434 40.718315),9,0
2024-02-19,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,POINT (-73.987434 40.718613),11767,181
2024-02-19,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,POINT (-73.98811 40.718613),53,0
2024-02-19,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,POINT (-73.95813 40.67068),7244,28
2024-02-19,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,POINT (-73.95924 40.67034),4,0
2024-02-19,627,"Franklin Av (C,S)",Brooklyn,POINT (-73.95685 40.68138),2729,66
2024-02-19,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00657 40.710197),37,0
2024-02-19,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00657 40.71037),675,0
2024-02-19,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00657 40.710373),29516,135
2024-02-19,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00758 40.710373),100,0
2024-02-19,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00769 40.710197),32,0
2024-02-19,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00769 40.71037),19,0
2024-02-19,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00951 40.71037),8,0
2024-02-19,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,POINT (-73.95027 40.71406),9823,167
2024-02-19,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,POINT (-73.951416 40.71279),30,1
2024-02-19,630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,POINT (-73.91158 40.699814),12370,941
2024-02-19,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,POINT (-74.01299 40.703087),11466,1281
2024-02-19,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,POINT (-74.013664 40.70207),41,6
2024-02-19,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,POINT (-73.98594 40.69218),1,0
2024-02-19,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,POINT (-73.98594 40.692337),11402,768
2024-02-19,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,POINT (-73.98734 40.692337),441,38
2024-02-19,64,71 St (D),Brooklyn,POINT (-73.99886 40.61959),2546,11
2024-02-19,65,79 St (D),Brooklyn,POINT (-74.00061 40.613503),3108,16
2024-02-19,66,18 Av (D),Brooklyn,POINT (-74.00174 40.607952),3187,159
2024-02-19,67,20 Av (D),Brooklyn,POINT (-73.99817 40.604557),2668,35
2024-02-19,68,Bay Pkwy (D),Brooklyn,POINT (-73.99373 40.601875),3868,371
2024-02-19,69,25 Av (D),Brooklyn,POINT (-73.98683 40.597706),2218,133
2024-02-19,70,Bay 50 St (D),Brooklyn,POINT (-73.983765 40.58884),1140,3
2024-02-19,71,8 Av (N),Brooklyn,POINT (-74.01172 40.635063),6644,136
2024-02-19,72,Fort Hamilton Pkwy (N),Brooklyn,POINT (-74.00535 40.631386),3506,52
2024-02-19,74,18 Av (N),Brooklyn,POINT (-73.99042 40.62067),2795,114
2024-02-19,75,20 Av (N),Brooklyn,POINT (-73.98502 40.61741),2135,11
2024-02-19,76,Bay Pkwy (N),Brooklyn,POINT (-73.98185 40.611816),3525,189
2024-02-19,77,Kings Hwy (N),Brooklyn,POINT (-73.980354 40.603924),2727,155
2024-02-19,78,Avenue U (N),Brooklyn,POINT (-73.97913 40.597473),2334,297
2024-02-19,79,86 St (N),Brooklyn,POINT (-73.97823 40.59272),1683,160
2024-02-19,8,"5 Av/59 St (N,R,W)",Manhattan,POINT (-73.97335 40.764812),7070,187
2024-02-19,80,"121 St (J,Z)",Queens,POINT (-73.82829 40.700493),871,82
2024-02-19,81,111 St (J),Queens,POINT (-73.83634 40.69742),1011,70
2024-02-19,82,"104 St (J,Z)",Queens,POINT (-73.84433 40.69518),1374,8
2024-02-19,83,"Woodhaven Blvd (J,Z)",Queens,POINT (-73.85158 40.69388),689,55
2024-02-19,84,85 St-Forest Pkwy (J),Queens,POINT (-73.86001 40.692436),2159,28
2024-02-19,85,"75 St-Elderts Ln (J,Z)",Queens,POINT (-73.86714 40.691322),589,6
2024-02-19,86,Cypress Hills (J),Brooklyn,POINT (-73.87255 40.68994),789,23
2024-02-19,87,"Crescent St (J,Z)",Brooklyn,POINT (-73.87379 40.683193),1504,25
2024-02-19,88,"Norwood Av (J,Z)",Brooklyn,POINT (-73.880035 40.68141),991,3
2024-02-19,89,Cleveland St (J),Brooklyn,POINT (-73.884636 40.679947),740,2
2024-02-19,9,"57 St-7 Av (N,Q,R,W)",Manhattan,POINT (-73.98066 40.764664),16398,383
2024-02-19,90,"Van Siclen Av (J,Z)",Brooklyn,POINT (-73.891685 40.678024),1046,1
2024-02-19,91,Alabama Av (J),Brooklyn,POINT (-73.89865 40.67699),794,152
2024-02-19,93,"Chauncey St (J,Z)",Brooklyn,POINT (-73.91045 40.68289),1016,3
2024-02-19,94,Halsey St (J),Brooklyn,POINT (-73.91656 40.68637),2147,43
2024-02-19,95,"Gates Av (J,Z)",Brooklyn,POINT (-73.92227 40.68963),2451,60
2024-02-19,96,Kosciuszko St (J),Brooklyn,POINT (-73.92882 40.69334),1776,67
2024-02-19,97,"Myrtle Av (M,J,Z)",Brooklyn,POINT (-73.93565 40.69721),4351,152
2024-02-19,98,"Flushing Av (M,J)",Brooklyn,POINT (-73.941124 40.70026),2521,100
2024-02-19,99,"Lorimer St (M,J)",Brooklyn,POINT (-73.94741 40.70387),1515,10
2024-02-19,TRAM1,RI Tramway (Manhattan),Manhattan,POINT (-73.96416 40.761337),6239,2188
2024-02-19,TRAM2,RI Tramway (Roosevelt),Manhattan,POINT (-73.95412 40.75734),6108,608
2024-02-20,1,"Astoria-Ditmars Blvd (N,W)",Queens,POINT (-73.91203 40.775036),10328,508
2024-02-20,10,"49 St (N,R,W)",Manhattan,POINT (-73.98414 40.7599),17410,69
2024-02-20,100,"Hewes St (M,J)",Brooklyn,POINT (-73.95343 40.70687),1675,7
2024-02-20,101,"Marcy Av (M,J,Z)",Brooklyn,POINT (-73.957756 40.70836),7953,216
2024-02-20,103,"Bowery (J,Z)",Manhattan,POINT (-73.99391 40.72028),2443,7
2024-02-20,107,"Broad St (J,Z)",Manhattan,POINT (-74.011055 40.706474),4005,58
2024-02-20,108,Middle Village-Metropolitan Av (M),Queens,POINT (-73.8896 40.711395),2657,614
2024-02-20,109,Fresh Pond Rd (M),Queens,POINT (-73.895874 40.706184),3832,163
2024-02-20,110,Forest Av (M),Queens,POINT (-73.903076 40.704422),2914,94
2024-02-20,111,Seneca Av (M),Queens,POINT (-73.90774 40.702763),1801,14
2024-02-20,113,Knickerbocker Av (M),Brooklyn,POINT (-73.91971 40.698666),2434,17
2024-02-20,114,Central Av (M),Brooklyn,POINT (-73.9274 40.697857),2367,11
2024-02-20,118,3 Av (L),Manhattan,POINT (-73.98612 40.73285),4584,232
2024-02-20,119,1 Av (L),Manhattan,POINT (-73.98163 40.730953),16039,369
2024-02-20,120,Bedford Av (L),Brooklyn,POINT (-73.95687 40.717304),22120,173
2024-02-20,122,Graham Av (L),Brooklyn,POINT (-73.94405 40.714565),6534,192
2024-02-20,123,Grand St (L),Brooklyn,POINT (-73.94067 40.711926),4379,640
2024-02-20,124,Montrose Av (L),Brooklyn,POINT (-73.93985 40.70774),4936,10
2024-02-20,125,Morgan Av (L),Brooklyn,POINT (-73.93314 40.706154),5147,7
2024-02-20,126,Jefferson St (L),Brooklyn,POINT (-73.92291 40.706608),5464,109
2024-02-20,127,DeKalb Av (L),Brooklyn,POINT (-73.91843 40.70381),8580,316
2024-02-20,129,Halsey St (L),Queens,POINT (-73.90408 40.695602),4984,112
2024-02-20,13,"28 St (R,W)",Manhattan,POINT (-73.98869 40.745495),8820,21
2024-02-20,130,Wilson Av (L),Brooklyn,POINT (-73.904045 40.688763),2795,6
2024-02-20,131,Bushwick Av-Aberdeen St (L),Brooklyn,POINT (-73.90525 40.68283),1685,4
2024-02-20,133,Atlantic Av (L),Brooklyn,POINT (-73.9031 40.675346),1184,21
2024-02-20,134,Sutter Av (L),Brooklyn,POINT (-73.90198 40.66937),1407,39
2024-02-20,135,Livonia Av (L),Brooklyn,POINT (-73.90057 40.66404),1825,304
2024-02-20,136,New Lots Av (L),Brooklyn,POINT (-73.89923 40.658733),2246,230
2024-02-20,137,East 105 St (L),Brooklyn,POINT (-73.89948 40.650574),1907,30
2024-02-20,138,Canarsie-Rockaway Pkwy (L),Brooklyn,POINT (-73.90185 40.646652),1841,95
2024-02-20,14,"23 St (R,W)",Manhattan,POINT (-73.98934 40.741302),14378,349
2024-02-20,141,Park Pl (S),Brooklyn,POINT (-73.95763 40.67477),961,5
2024-02-20,143,Inwood-207 St (A),Manhattan,POINT (-73.9199 40.868073),6149,515
2024-02-20,144,Dyckman St (A),Manhattan,POINT (-73.92727 40.86549),4069,31
2024-02-20,145,190 St (A),Manhattan,POINT (-73.93418 40.85902),2883,17
2024-02-20,146,181 St (A),Manhattan,POINT (-73.937965 40.851696),5976,66
2024-02-20,147,175 St (A),Manhattan,POINT (-73.939705 40.84739),6917,111
2024-02-20,149,163 St-Amsterdam Av (C),Manhattan,POINT (-73.939896 40.836014),2621,22
2024-02-20,150,155 St (C),Manhattan,POINT (-73.94151 40.830517),1599,17
2024-02-20,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),15199,199
2024-02-20,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3321,46
2024-02-20,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),16710,677
2024-02-20,154,"116 St (C,B)",Manhattan,POINT (-73.95488 40.805084),3874,31
2024-02-20,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,POINT (-73.95816 40.800602),4628,87
2024-02-20,156,"103 St (C,B)",Manhattan,POINT (-73.96146 40.796093),2940,16
2024-02-20,157,"96 St (C,B)",Manhattan,POINT (-73.9647 40.79164),6308,961
2024-02-20,158,"86 St (C,B)",Manhattan,POINT (-73.96892 40.78587),6879,516
2024-02-20,159,"81 St-Museum of Natural History (C,B)",Manhattan,POINT (-73.972145 40.781433),10586,603
2024-02-20,16,"8 St-NYU (R,W)",Manhattan,POINT (-73.99263 40.730328),12980,58
2024-02-20,160,"72 St (C,B)",Manhattan,POINT (-73.97641 40.775593),6162,162
2024-02-20,162,"50 St (C,E)",Manhattan,POINT (-73.985985 40.762455),13496,89
2024-02-20,164,"34 St-Penn Station (A,C,E)",Manhattan,POINT (-73.99339 40.75229),59129,410
2024-02-20,165,"23 St (C,E)",Manhattan,POINT (-73.99804 40.745907),14440,355
2024-02-20,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,POINT (-74.000496 40.732338),29432,143
2024-02-20,168,"Spring St (C,E)",Manhattan,POINT (-74.00374 40.726227),9966,16
2024-02-20,169,"Canal St (A,C,E)",Manhattan,POINT (-74.005226 40.720825),13130,28
2024-02-20,17,"Prince St (R,W)",Manhattan,POINT (-73.9977 40.72433),8322,25
2024-02-20,173,"High St (A,C)",Brooklyn,POINT (-73.99053 40.699337),6942,47
2024-02-20,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,POINT (-73.985 40.688484),8607,104
2024-02-20,176,Lafayette Av (C),Brooklyn,POINT (-73.973946 40.68611),3571,36
2024-02-20,177,Clinton-Washington Avs (C),Brooklyn,POINT (-73.965836 40.68326),4861,25
2024-02-20,179,"Nostrand Av (A,C)",Brooklyn,POINT (-73.950424 40.68044),11520,536
2024-02-20,180,Kingston-Throop Avs (C),Brooklyn,POINT (-73.94086 40.67992),4311,110
2024-02-20,181,"Utica Av (A,C)",Brooklyn,POINT (-73.93073 40.679363),8036,536
2024-02-20,182,Ralph Av (C),Brooklyn,POINT (-73.920784 40.67882),3161,110
2024-02-20,183,Rockaway Av (C),Brooklyn,POINT (-73.91195 40.67834),3203,42
2024-02-20,185,Liberty Av (C),Brooklyn,POINT (-73.896545 40.67454),1375,148
2024-02-20,186,Van Siclen Av (C),Brooklyn,POINT (-73.89036 40.67271),1557,2
2024-02-20,187,Shepherd Av (C),Brooklyn,POINT (-73.88075 40.67413),1558,4
2024-02-20,188,"Euclid Av (A,C)",Brooklyn,POINT (-73.87211 40.675377),6175,518
2024-02-20,189,Grant Av (A),Brooklyn,POINT (-73.86505 40.677044),3438,54
2024-02-20,190,80 St (A),Queens,POINT (-73.85899 40.67937),2846,13
2024-02-20,191,88 St (A),Queens,POINT (-73.85147 40.679844),1818,11
2024-02-20,192,Rockaway Blvd (A),Queens,POINT (-73.84386 40.680428),4901,898
2024-02-20,193,104 St (A),Queens,POINT (-73.837685 40.68171),1210,3
2024-02-20,194,111 St (A),Queens,POINT (-73.83216 40.68433),1563,154
2024-02-20,195,Ozone Park-Lefferts Blvd (A),Queens,POINT (-73.8258 40.68595),4459,680
2024-02-20,196,Aqueduct Racetrack (A),Queens,POINT (-73.83592 40.672096),484,1
2024-02-20,197,Aqueduct-N Conduit Av (A),Queens,POINT (-73.83406 40.668236),545,0
2024-02-20,198,Howard Beach-JFK Airport (A),Queens,POINT (-73.8303 40.660477),2341,14
2024-02-20,199,"Broad Channel (A,S)",Queens,POINT (-73.815926 40.608383),195,0
2024-02-20,2,"Astoria Blvd (N,W)",Queens,POINT (-73.91785 40.77026),7477,396
2024-02-20,20,"City Hall (R,W)",Manhattan,POINT (-74.00698 40.713284),4091,16
2024-02-20,200,"Beach 90 St (A,S)",Queens,POINT (-73.813644 40.588036),383,5
2024-02-20,201,"Beach 98 St (A,S)",Queens,POINT (-73.82056 40.585308),243,0
2024-02-20,202,"Beach 105 St (A,S)",Queens,POINT (-73.82756 40.58321),122,0
2024-02-20,203,"Rockaway Park-Beach 116 St (A,S)",Queens,POINT (-73.835594 40.580902),468,27
2024-02-20,204,Beach 67 St (A),Queens,POINT (-73.79692 40.590927),1325,10
2024-02-20,205,Beach 60 St (A),Queens,POINT (-73.78852 40.592373),1075,25
2024-02-20,206,Beach 44 St (A),Queens,POINT (-73.77602 40.59294),454,1
2024-02-20,207,Beach 36 St (A),Queens,POINT (-73.76817 40.595398),536,24
2024-02-20,208,Beach 25 St (A),Queens,POINT (-73.76135 40.600067),913,2
2024-02-20,209,Far Rockaway-Mott Av (A),Queens,POINT (-73.7554 40.603996),3046,248
2024-02-20,210,Norwood-205 St (D),Bronx,POINT (-73.87885 40.87481),3946,287
2024-02-20,211,"Bedford Park Blvd (B,D)",Bronx,POINT (-73.88714 40.873245),3758,213
2024-02-20,212,"Kingsbridge Rd (B,D)",Bronx,POINT (-73.89351 40.866978),3450,185
2024-02-20,213,"Fordham Rd (B,D)",Bronx,POINT (-73.89775 40.861298),5677,219
2024-02-20,214,"182-183 Sts (B,D)",Bronx,POINT (-73.90074 40.856094),2341,6
2024-02-20,215,"Tremont Av (B,D)",Bronx,POINT (-73.90523 40.85041),3645,216
2024-02-20,216,"174-175 Sts (B,D)",Bronx,POINT (-73.91013 40.8459),2371,5
2024-02-20,217,"170 St (B,D)",Bronx,POINT (-73.9134 40.839306),2670,86
2024-02-20,218,"167 St (B,D)",Bronx,POINT (-73.91844 40.83377),4177,135
2024-02-20,22,"Rector St (R,W)",Manhattan,POINT (-74.01334 40.70722),3711,305
2024-02-20,220,"155 St (B,D)",Manhattan,POINT (-73.93821 40.830135),1441,7
2024-02-20,221,21 St-Queensbridge (F),Queens,POINT (-73.94283 40.754204),1208,275
2024-02-20,222,Roosevelt Island (F),Manhattan,POINT (-73.95326 40.759144),3324,124
2024-02-20,223,"Lexington Av/63 St (F,Q)",Manhattan,POINT (-73.96611 40.76463),7289,940
2024-02-20,224,57 St (F),Manhattan,POINT (-73.97745 40.763973),24,0
2024-02-20,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,POINT (-73.98133 40.758663),39056,162
2024-02-20,228,"23 St (F,M)",Manhattan,POINT (-73.99282 40.742878),17672,317
2024-02-20,231,"Grand St (B,D)",Manhattan,POINT (-73.99375 40.718266),17250,163
2024-02-20,232,2 Av (F),Manhattan,POINT (-73.98994 40.7234),9994,171
2024-02-20,234,East Broadway (F),Manhattan,POINT (-73.99017 40.713715),9834,125
2024-02-20,235,York St (F),Brooklyn,POINT (-73.98675 40.701397),9253,79
2024-02-20,236,"Bergen St (F,G)",Brooklyn,POINT (-73.99086 40.686146),7242,56
2024-02-20,237,"Carroll St (F,G)",Brooklyn,POINT (-73.99505 40.6803),7339,59
2024-02-20,238,"Smith-9 Sts (F,G)",Brooklyn,POINT (-73.99596 40.67358),2763,231
2024-02-20,240,"7 Av (F,G)",Brooklyn,POINT (-73.98031 40.66627),7258,150
2024-02-20,241,"15 St-Prospect Park (F,G)",Brooklyn,POINT (-73.97949 40.660366),3577,247
2024-02-20,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,POINT (-73.97578 40.650784),3588,14
2024-02-20,243,"Church Av (F,G)",Brooklyn,POINT (-73.979675 40.64404),6368,436
2024-02-20,244,Ditmas Av (F),Brooklyn,POINT (-73.97817 40.63612),2511,8
2024-02-20,245,18 Av (F),Brooklyn,POINT (-73.976974 40.629753),2065,160
2024-02-20,246,Avenue I (F),Brooklyn,POINT (-73.97613 40.62532),1095,84
2024-02-20,247,Bay Pkwy (F),Brooklyn,POINT (-73.975266 40.62077),783,254
2024-02-20,248,Avenue N (F),Brooklyn,POINT (-73.9742 40.61514),1855,114
2024-02-20,249,Avenue P (F),Brooklyn,POINT (-73.97302 40.608944),1644,6
2024-02-20,250,Kings Hwy (F),Brooklyn,POINT (-73.97236 40.603218),3752,336
2024-02-20,251,Avenue U (F),Brooklyn,POINT (-73.97336 40.59606),14,0
2024-02-20,254,Jamaica-179 St (F),Queens,POINT (-73.78381 40.712646),13227,4473
2024-02-20,255,169 St (F),Queens,POINT (-73.7936 40.71047),5307,590
2024-02-20,256,Parsons Blvd (F),Queens,POINT (-73.80333 40.707565),4693,760
2024-02-20,257,Sutphin Blvd (F),Queens,POINT (-73.81071 40.70546),2695,105
2024-02-20,258,"Briarwood (E,F)",Queens,POINT (-73.82057 40.70918),3166,94
2024-02-20,259,"Kew Gardens-Union Tpke (E,F)",Queens,POINT (-73.83101 40.71444),15976,5177
2024-02-20,26,"DeKalb Av (B,Q,R)",Brooklyn,POINT (-73.98183 40.690636),14357,605
2024-02-20,260,"75 Av (E,F)",Queens,POINT (-73.837326 40.71833),2312,15
2024-02-20,261,"Forest Hills-71 Av (E,F,M,R)",Queens,POINT (-73.84452 40.72169),17239,2816
2024-02-20,262,"67 Av (M,R)",Queens,POINT (-73.85272 40.726524),5121,15
2024-02-20,263,"63 Dr-Rego Park (M,R)",Queens,POINT (-73.8616 40.729847),9295,344
2024-02-20,264,"Woodhaven Blvd (M,R)",Queens,POINT (-73.86923 40.733105),12246,1937
2024-02-20,265,"Grand Av-Newtown (M,R)",Queens,POINT (-73.87722 40.737015),12001,1884
2024-02-20,266,"Elmhurst Av (M,R)",Queens,POINT (-73.88202 40.742455),8235,34
2024-02-20,268,"65 St (M,R)",Queens,POINT (-73.89845 40.74967),2279,10
2024-02-20,269,"Northern Blvd (M,R)",Queens,POINT (-73.906006 40.752884),4763,724
2024-02-20,270,"46 St (M,R)",Queens,POINT (-73.91333 40.756313),5153,41
2024-02-20,271,"Steinway St (M,R)",Queens,POINT (-73.92074 40.756878),7934,322
2024-02-20,272,"36 St (M,R)",Queens,POINT (-73.92878 40.75204),2580,7
