station_complex_id,station_complex,borough,Year,ridership,net_exits
N500,"47-50 Sts-Rockefeller Center (B,D,F,M)",M,2020,5422055,6200894
N500,"47-50 Sts-Rockefeller Center (B,D,F,M)",M,2021,4876695,7099790
N500,"47-50 Sts-Rockefeller Center (B,D,F,M)",M,2022,6194853,10835710
N508,"23 St (F,M)",M,2018,4547900,3844738
N508,"23 St (F,M)",M,2019,7663018,6787149
N508,"23 St (F,M)",M,2020,2726251,2790745
N508,"23 St (F,M)",M,2021,2335472,3350262
N508,"23 St (F,M)",M,2022,2646097,4694156
N512,"14 St (F,M,1,2,3)/6 Av (L)",M,2018,13352043,11130023
N512,"14 St (F,M,1,2,3)/6 Av (L)",M,2019,13105035,10873552
N512,"14 St (F,M,1,2,3)/6 Av (L)",M,2020,4206614,4170180
N512,"14 St (F,M,1,2,3)/6 Av (L)",M,2021,4152486,5424338
N512,"14 St (F,M,1,2,3)/6 Av (L)",M,2022,4470291,7560302
N520,"Grand St (B,D)",M,2018,6114029,4553061
N520,"Grand St (B,D)",M,2019,6765523,5053445
N520,"Grand St (B,D)",M,2020,2539442,2356032
N520,"Grand St (B,D)",M,2021,3138715,3684370
N520,"Grand St (B,D)",M,2022,3542002,4939040
N523,2 Av (F),M,2018,4933314,4880588
N523,2 Av (F),M,2019,5436136,5404997
N523,2 Av (F),M,2020,1813888,2080313
N523,2 Av (F),M,2021,1807091,2955710
N523,2 Av (F),M,2022,1893831,4050755
N525,"Delancey St (F)/Essex St (J,M,Z)",M,2018,7900425,5936149
N525,"Delancey St (F)/Essex St (J,M,Z)",M,2019,8770396,6856749
N525,"Delancey St (F)/Essex St (J,M,Z)",M,2020,3325062,3075138
N525,"Delancey St (F)/Essex St (J,M,Z)",M,2021,3283463,4173607
N525,"Delancey St (F)/Essex St (J,M,Z)",M,2022,3368844,5534371
N529,East Broadway (F),M,2018,4196459,2030048
N529,East Broadway (F),M,2019,4440211,2342480
N529,East Broadway (F),M,2020,1611899,1095288
N529,East Broadway (F),M,2021,1654694,1573461
N529,East Broadway (F),M,2022,1856400,2067589
N530,York St (F),BK,2018,3112872,1308090
N530,York St (F),BK,2019,3696590,1837662
N530,York St (F),BK,2020,1224359,859811
N530,York St (F),BK,2021,1145634,1378907
N530,York St (F),BK,2022,1410213,1795788
N532,"Bergen St (F,G)",BK,2018,3482053,2124003
N532,"Bergen St (F,G)",BK,2019,3553064,2162466
N532,"Bergen St (F,G)",BK,2020,1230482,1113521
N532,"Bergen St (F,G)",BK,2021,1211691,1610300
N532,"Bergen St (F,G)",BK,2022,1282647,2211852
N535,"Carroll St (F,G)",BK,2018,3487305,1536428
N535,"Carroll St (F,G)",BK,2019,3599655,1627166
N535,"Carroll St (F,G)",BK,2020,1228867,709471
N535,"Carroll St (F,G)",BK,2021,1182051,986670
N535,"Carroll St (F,G)",BK,2022,1212709,1241883
N536,"Smith-9 Sts (F,G)",BK,2018,1475989,1752436
N536,"Smith-9 Sts (F,G)",BK,2019,1440924,1783085
N536,"Smith-9 Sts (F,G)",BK,2020,613253,899607
N536,"Smith-9 Sts (F,G)",BK,2021,593425,1054093
N536,"Smith-9 Sts (F,G)",BK,2022,584205,1305914
N539A,"7 Av (F,G)",BK,2018,3331796,1628458
N539A,"7 Av (F,G)",BK,2019,3675882,1871864
N539A,"7 Av (F,G)",BK,2020,1318617,795841
N539A,"7 Av (F,G)",BK,2021,1365102,1096436
N539A,"7 Av (F,G)",BK,2022,1448963,1446179
N542,"15 St-Prospect Park (F,G)",BK,2018,1868932,1117137
N542,"15 St-Prospect Park (F,G)",BK,2019,1966292,1202508
N542,"15 St-Prospect Park (F,G)",BK,2020,682405,459112
N542,"15 St-Prospect Park (F,G)",BK,2021,690479,619403
N542,"15 St-Prospect Park (F,G)",BK,2022,734150,816549
N543,"Fort Hamilton Pkwy (F,G)",BK,2018,1769375,639681
N543,"Fort Hamilton Pkwy (F,G)",BK,2019,1796339,629599
N543,"Fort Hamilton Pkwy (F,G)",BK,2020,631438,253221
N543,"Fort Hamilton Pkwy (F,G)",BK,2021,691878,311284
N543,"Fort Hamilton Pkwy (F,G)",BK,2022,760983,408480
N546,"Church Av (F,G)",BK,2018,3159881,2044603
N546,"Church Av (F,G)",BK,2019,3105785,2163920
N546,"Church Av (F,G)",BK,2020,1436450,1111145
N546,"Church Av (F,G)",BK,2021,1483976,1288143
N546,"Church Av (F,G)",BK,2022,1489924,1527825
N548,Ditmas Av (F),BK,2018,1152867,636557
N548,Ditmas Av (F),BK,2019,1175893,660762
N548,Ditmas Av (F),BK,2020,539991,337671
N548,Ditmas Av (F),BK,2021,551999,395353
N548,Ditmas Av (F),BK,2022,579278,478985
N549,18 Av (F),BK,2018,1171463,494435
N549,18 Av (F),BK,2019,1116465,815826
N549,18 Av (F),BK,2020,508775,430821
N549,18 Av (F),BK,2021,512702,492432
N549,18 Av (F),BK,2022,525409,597875
N551,Avenue I (F),BK,2018,244112,112636
N551,Avenue I (F),BK,2019,392413,195864
N551,Avenue I (F),BK,2020,175928,96382
N551,Avenue I (F),BK,2021,172693,106540
N551,Avenue I (F),BK,2022,185262,133045
N553,Bay Pkwy (F),BK,2018,191760,64304
N553,Bay Pkwy (F),BK,2019,365338,122249
N553,Bay Pkwy (F),BK,2020,172003,68055
N553,Bay Pkwy (F),BK,2021,176797,77659
N553,Bay Pkwy (F),BK,2022,196917,102344
N555,Avenue N (F),BK,2018,618572,142727
N555,Avenue N (F),BK,2019,882515,331598
N555,Avenue N (F),BK,2020,400243,161802
N555,Avenue N (F),BK,2021,390426,184629
N555,Avenue N (F),BK,2022,405519,223701
N556,Avenue P (F),BK,2018,512490,140548
N556,Avenue P (F),BK,2019,744388,305401
N556,Avenue P (F),BK,2020,338300,169404
N556,Avenue P (F),BK,2021,326785,185818
N556,Avenue P (F),BK,2022,352248,231395
N557,Kings Hwy (F),BK,2018,1374866,1162758
N557,Kings Hwy (F),BK,2019,1129934,1074896
N557,Kings Hwy (F),BK,2020,498018,491049
N557,Kings Hwy (F),BK,2021,466383,524023
N557,Kings Hwy (F),BK,2022,494199,660424
N559,Avenue U (F),BK,2018,315073,171549
N559,Avenue U (F),BK,2019,550214,225676
N559,Avenue U (F),BK,2020,249674,103637
N559,Avenue U (F),BK,2021,242378,106798
N559,Avenue U (F),BK,2022,264083,140127
N561,Avenue X (F),BK,2018,819259,559334
N561,Avenue X (F),BK,2019,804489,469284
N561,Avenue X (F),BK,2020,364480,219195
N561,Avenue X (F),BK,2021,348382,231260
N561,Avenue X (F),BK,2022,384495,401674
N562,Neptune Av (F),BK,2018,440097,156744
N562,Neptune Av (F),BK,2019,435348,166726
N562,Neptune Av (F),BK,2020,190338,93079
N562,Neptune Av (F),BK,2021,201523,108629
N562,Neptune Av (F),BK,2022,234264,143927
N600,57 St (F),M,2018,1935321,1759824
N600,57 St (F),M,2019,4506750,4507459
N600,57 St (F),M,2020,1467314,1593901
N600,57 St (F),M,2021,1374103,1959450
N600,57 St (F),M,2022,1797951,3232966
N601,"Lexington Av-63 St (F,Q)",M,2018,5862014,6057330
N601,"Lexington Av-63 St (F,Q)",M,2019,5952994,6022686
N601,"Lexington Av-63 St (F,Q)",M,2020,2198108,2438497
N601,"Lexington Av-63 St (F,Q)",M,2021,2213102,3092203
N601,"Lexington Av-63 St (F,Q)",M,2022,2338998,3997455
N602,Roosevelt Island (F),M,2018,2242237,2003262
N602,Roosevelt Island (F),M,2019,2328293,2199202
N602,Roosevelt Island (F),M,2020,878005,871832
N602,Roosevelt Island (F),M,2021,1047410,1249418
N602,Roosevelt Island (F),M,2022,1237611,1799717
N603,21 St-Queensbridge (F),Q,2018,3268968,2161006
N603,21 St-Queensbridge (F),Q,2019,3413919,2315955
N603,21 St-Queensbridge (F),Q,2020,1362057,1235112
N603,21 St-Queensbridge (F),Q,2021,1379328,1524597
N603,21 St-Queensbridge (F),Q,2022,1701665,2196367
N604,Jamaica-Van Wyck (E),Q,2018,1496770,1649876
N604,Jamaica-Van Wyck (E),Q,2019,1415478,1628910
N604,Jamaica-Van Wyck (E),Q,2020,796041,906503
N604,Jamaica-Van Wyck (E),Q,2021,710983,1003737
N604,Jamaica-Van Wyck (E),Q,2022,716999,1486654
N605,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Q,2018,7310481,6087404
N605,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Q,2019,7371208,6372254
N605,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Q,2020,2927987,3126345
N605,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Q,2021,3501494,3989931
N605,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Q,2022,3785856,4720283
N606,"Jamaica Center-Parsons-Archer (E,J,Z)",Q,2018,13645850,10592389
N606,"Jamaica Center-Parsons-Archer (E,J,Z)",Q,2019,13630340,10353927
N606,"Jamaica Center-Parsons-Archer (E,J,Z)",Q,2020,5342242,4789681
N606,"Jamaica Center-Parsons-Archer (E,J,Z)",Q,2021,5676993,6353012
N606,"Jamaica Center-Parsons-Archer (E,J,Z)",Q,2022,7136348,7678251
N700,72 St (Q),M,2018,10973192,9844625
N700,72 St (Q),M,2019,10886842,10269281
N700,72 St (Q),M,2020,4014065,4488811
N700,72 St (Q),M,2021,4265631,5964466
N700,72 St (Q),M,2022,4585099,7868579
N701,86 St (Q),M,2018,7800906,5231247
N701,86 St (Q),M,2019,8035932,5538889
N701,86 St (Q),M,2020,2803678,2213473
N701,86 St (Q),M,2021,2753763,3017887
N701,86 St (Q),M,2022,2724866,3712714
N702,96 St (Q),M,2018,6018874,4276075
N702,96 St (Q),M,2019,6138372,4480151
N702,96 St (Q),M,2020,2300856,1922782
N702,96 St (Q),M,2021,2288280,2399052
N702,96 St (Q),M,2022,2282107,2978424
R101,"South Ferry (1)/Whitehall St (R,W)",M,2018,10434568,8881499
R101,"South Ferry (1)/Whitehall St (R,W)",M,2019,10419703,8823604
R101,"South Ferry (1)/Whitehall St (R,W)",M,2020,3024466,2922232
R101,"South Ferry (1)/Whitehall St (R,W)",M,2021,3027456,3413293
R101,"South Ferry (1)/Whitehall St (R,W)",M,2022,3788022,5316282
R103,Rector St (1),M,2018,2819466,1794694
R103,Rector St (1),M,2019,2617765,1664577
R103,Rector St (1),M,2020,673770,526473
R103,Rector St (1),M,2021,672519,659440
R103,Rector St (1),M,2022,877237,958919
R106,WTC Cortlandt (1),M,2018,1117689,849598
R106,WTC Cortlandt (1),M,2019,4230548,3431721
R106,WTC Cortlandt (1),M,2020,1069971,1063664
R106,WTC Cortlandt (1),M,2021,1060316,1315528
R106,WTC Cortlandt (1),M,2022,1595602,2476726
R111,"Wall St (2,3)",M,2018,6517897,6209175
R111,"Wall St (2,3)",M,2019,6967521,6657803
R111,"Wall St (2,3)",M,2020,1989278,2085684
R111,"Wall St (2,3)",M,2021,1499836,2247554
R111,"Wall St (2,3)",M,2022,1830825,3286670
R116,"Chambers St (1,2,3)",M,2018,6081823,5584283
R116,"Chambers St (1,2,3)",M,2019,5906908,5338730
R116,"Chambers St (1,2,3)",M,2020,1691719,1728123
R116,"Chambers St (1,2,3)",M,2021,1547940,2106668
R116,"Chambers St (1,2,3)",M,2022,2133892,3393479
R117,Franklin St (1),M,2018,1775683,1060038
R117,Franklin St (1),M,2019,1578603,1006598
R117,Franklin St (1),M,2020,473469,327935
R117,Franklin St (1),M,2021,462612,439603
R117,Franklin St (1),M,2022,633772,697806
R119,Canal St (1),M,2018,1891268,1748326
R119,Canal St (1),M,2019,1973679,1826765
R119,Canal St (1),M,2020,526891,581771
R119,Canal St (1),M,2021,472846,752432
R119,Canal St (1),M,2022,576039,1138342
R123,Houston St (1),M,2018,4488723,2950569
R123,Houston St (1),M,2019,4474298,3004013
R123,Houston St (1),M,2020,1292515,989768
R123,Houston St (1),M,2021,1130128,1280185
R123,Houston St (1),M,2022,1341198,1914939
R125,Christopher St-Sheridan Sq (1),M,2018,3240273,2702907
R125,Christopher St-Sheridan Sq (1),M,2019,3357850,2814105
R125,Christopher St-Sheridan Sq (1),M,2020,983742,1049604
R125,Christopher St-Sheridan Sq (1),M,2021,1113496,1590634
R125,Christopher St-Sheridan Sq (1),M,2022,1306931,2285830
R129,18 St (1),M,2018,2681375,1658611
R129,18 St (1),M,2019,2641759,1643971
R129,18 St (1),M,2020,748555,579113
R129,18 St (1),M,2021,719736,776447
R129,18 St (1),M,2022,873864,1175390
R131,23 St (1),M,2018,4690065,3766747
R131,23 St (1),M,2019,4495220,3728934
R131,23 St (1),M,2020,1472725,1450953
R131,23 St (1),M,2021,1432280,1854936
R131,23 St (1),M,2022,1677414,2617890
R133,28 St (1),M,2018,4394842,2871066
R133,28 St (1),M,2019,4481450,3004147
R133,28 St (1),M,2020,1294387,1101914
R133,28 St (1),M,2021,1236636,1492161
R133,28 St (1),M,2022,1584338,2268614
R135,"34 St-Penn Station (1,2,3)",M,2018,25275337,21147262
R135,"34 St-Penn Station (1,2,3)",M,2019,25080531,23184976
R135,"34 St-Penn Station (1,2,3)",M,2020,7636160,8397154
R135,"34 St-Penn Station (1,2,3)",M,2021,7389410,10051121
R135,"34 St-Penn Station (1,2,3)",M,2022,8660392,14627970
R154,50 St (1),M,2018,8040071,7386251
R154,50 St (1),M,2019,8035447,7614283
R154,50 St (1),M,2020,2071774,2292953
R154,50 St (1),M,2021,1876166,2820096
R154,50 St (1),M,2022,2958420,5437034
R160,66 St-Lincoln Center (1),M,2018,7145409,6373821
R160,66 St-Lincoln Center (1),M,2019,7023205,6537621
R160,66 St-Lincoln Center (1),M,2020,2022920,2270218
R160,66 St-Lincoln Center (1),M,2021,1939890,2841644
R160,66 St-Lincoln Center (1),M,2022,2529956,4371651
R161B,"72 St (1,2,3)",M,2018,8843514,7780457
R161B,"72 St (1,2,3)",M,2019,9271783,8239131
R161B,"72 St (1,2,3)",M,2020,3632803,3441487
R161B,"72 St (1,2,3)",M,2021,3664892,4498299
R161B,"72 St (1,2,3)",M,2022,3532649,5401412
R162,79 St (1),M,2018,4985750,2624653
R162,79 St (1),M,2019,4730675,2243692
R162,79 St (1),M,2020,1579221,1028855
R162,79 St (1),M,2021,1789137,1450112
R162,79 St (1),M,2022,1970128,2473539
R164,86 St (1),M,2018,6067692,5828295
R164,86 St (1),M,2019,5610249,5500926
R164,86 St (1),M,2020,1969320,2277794
R164,86 St (1),M,2021,2187688,3109941
R164,86 St (1),M,2022,2339743,4116740
R168,"96 St (1,2,3)",M,2018,11401180,11347550
R168,"96 St (1,2,3)",M,2019,11275097,11400891
R168,"96 St (1,2,3)",M,2020,4090812,4809397
R168,"96 St (1,2,3)",M,2021,4414665,6169431
R168,"96 St (1,2,3)",M,2022,4575637,7868980
R170,103 St (1),M,2018,4057744,2008294
R170,103 St (1),M,2019,3745458,1903093
R170,103 St (1),M,2020,1395128,934504
R170,103 St (1),M,2021,1544160,1211549
R170,103 St (1),M,2022,1698682,1596657
R172,Cathedral Pkwy-110 St (1),M,2018,4000689,2079940
R172,Cathedral Pkwy-110 St (1),M,2019,3664988,1940429
R172,Cathedral Pkwy-110 St (1),M,2020,1331801,1020444
R172,Cathedral Pkwy-110 St (1),M,2021,1447871,1401231
R172,Cathedral Pkwy-110 St (1),M,2022,1534366,1777251
R173,116 St-Columbia University (1),M,2018,4413516,2308154
R173,116 St-Columbia University (1),M,2019,4323556,2213101
R173,116 St-Columbia University (1),M,2020,1203112,798815
R173,116 St-Columbia University (1),M,2021,1208908,1153830
R173,116 St-Columbia University (1),M,2022,1409300,1739230
R174,125 St (1),M,2018,2465069,2501106
R174,125 St (1),M,2019,2370163,2476022
R174,125 St (1),M,2020,914561,1132445
R174,125 St (1),M,2021,960909,1387852
R174,125 St (1),M,2022,1061025,2011862
R176,137 St-City College (1),M,2018,4272133,3734672
R176,137 St-City College (1),M,2019,3892231,3495052
R176,137 St-City College (1),M,2020,1660203,1901526
R176,137 St-City College (1),M,2021,1678972,2136021
R176,137 St-City College (1),M,2022,1788187,2744415
R178,145 St (1),M,2018,3051773,2369857
R178,145 St (1),M,2019,2937773,2452367
R178,145 St (1),M,2020,1201388,1280329
R178,145 St (1),M,2021,1342340,1607138
R178,145 St (1),M,2022,1457350,2100918
R180,157 St (1),M,2018,3458713,2353744
R180,157 St (1),M,2019,3694814,2642165
R180,157 St (1),M,2020,1355507,1175334
R180,157 St (1),M,2021,1496908,1441120
R180,157 St (1),M,2022,1621407,1830724
R182,"168 St (A,C,1)",M,2018,8085746,5558243
R182,"168 St (A,C,1)",M,2019,6179558,2640812
R182,"168 St (A,C,1)",M,2020,3074446,2446170
R182,"168 St (A,C,1)",M,2021,3337509,3468584
R182,"168 St (A,C,1)",M,2022,3122470,3981149
R183,181 St (1),M,2018,3554674,3727670
R183,181 St (1),M,2019,3472310,3600333
R183,181 St (1),M,2020,1620079,2030781
R183,181 St (1),M,2021,95122,157650
R183,181 St (1),M,2022,1482404,2587301
R185,191 St (1),M,2018,2502128,2794528
R185,191 St (1),M,2019,2310851,2605726
R185,191 St (1),M,2020,433188,561867
R185,191 St (1),M,2021,1257425,1987823
R185,191 St (1),M,2022,1171634,2129424
R186,Dyckman St (1),M,2018,2263707,1292672
R186,Dyckman St (1),M,2019,2078207,1239241
R186,Dyckman St (1),M,2020,1015449,687803
R186,Dyckman St (1),M,2021,1036088,804744
R186,Dyckman St (1),M,2022,1156188,1095226
R188,207 St (1),M,2018,2056152,986698
R188,207 St (1),M,2019,1894933,972023
R188,207 St (1),M,2020,893132,545084
R188,207 St (1),M,2021,940003,583996
R188,207 St (1),M,2022,1070103,720972
R190,215 St (1),M,2018,575766,309658
R190,215 St (1),M,2019,554226,234296
R190,215 St (1),M,2020,222505,121407
R190,215 St (1),M,2021,249202,133845
R190,215 St (1),M,2022,315818,158613
R192,Marble Hill-225 St (1),M,2018,1693635,412363
R192,Marble Hill-225 St (1),M,2019,1568283,366061
R192,Marble Hill-225 St (1),M,2020,720583,180697
R192,Marble Hill-225 St (1),M,2021,732376,200802
R192,Marble Hill-225 St (1),M,2022,786599,287278
R194,231 St (1),BX,2018,3113885,441021
R194,231 St (1),BX,2019,2918992,437653
R194,231 St (1),BX,2020,1238905,198190
R194,231 St (1),BX,2021,1309901,228683
R194,231 St (1),BX,2022,1395901,318919
R196,238 St (1),BX,2018,968761,73099
R196,238 St (1),BX,2019,1216213,140537
R196,238 St (1),BX,2020,564769,67488
R196,238 St (1),BX,2021,583638,87029
R196,238 St (1),BX,2022,626810,113031
R197,Van Cortlandt Park-242 St (1),BX,2018,2376228,995892
R197,Van Cortlandt Park-242 St (1),BX,2019,2232343,964047
R197,Van Cortlandt Park-242 St (1),BX,2020,993303,508168
R197,Van Cortlandt Park-242 St (1),BX,2021,1079797,613827
R197,Van Cortlandt Park-242 St (1),BX,2022,1142784,765858
R201,"Bowling Green (4,5)",M,2018,8737983,7616275
R201,"Bowling Green (4,5)",M,2019,8626393,7819480
R201,"Bowling Green (4,5)",M,2020,2526676,2697639
R201,"Bowling Green (4,5)",M,2021,2390835,3199803
R201,"Bowling Green (4,5)",M,2022,3123143,4704808
R203,"Wall St (4,5)",M,2018,5662517,4205919
R203,"Wall St (4,5)",M,2019,5585607,4209468
R203,"Wall St (4,5)",M,2020,1576089,1250754
R203,"Wall St (4,5)",M,2021,1362651,1271396
R203,"Wall St (4,5)",M,2022,1561604,1779885
R215,Spring St (6),M,2018,3534112,3731951
R215,Spring St (6),M,2019,3500475,3802413
R215,Spring St (6),M,2020,1007521,1312202
R215,Spring St (6),M,2021,1106721,2063078
R215,Spring St (6),M,2022,1275129,2919523
R217,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",M,2018,11320314,10417620
R217,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",M,2019,12065359,11302688
R217,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",M,2020,3735783,4052036
R217,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",M,2021,3616815,5450208
R217,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",M,2022,3967935,7828398
R219,Astor Place (6),M,2018,5061736,5199291
R219,Astor Place (6),M,2019,5312586,5648379
R219,Astor Place (6),M,2020,1537047,1945898
R219,Astor Place (6),M,2021,1456213,2544861
R219,Astor Place (6),M,2022,1653648,3688382
R226,23 St (6),M,2018,8299335,6628285
R226,23 St (6),M,2019,8357558,6803696
R226,23 St (6),M,2020,2501887,2381071
R226,23 St (6),M,2021,2273475,2955375
R226,23 St (6),M,2022,2804965,4578703
R228,28 St (6),M,2018,3522959,3362388
R228,28 St (6),M,2019,5640330,5385113
R228,28 St (6),M,2020,2072226,2331384
R228,28 St (6),M,2021,1944919,2879787
R228,28 St (6),M,2022,2099984,3935730
R231,33 St (6),M,2018,9449526,7050848
R231,33 St (6),M,2019,8364882,6695295
R231,33 St (6),M,2020,2778241,2604689
R231,33 St (6),M,2021,2747130,3360756
R231,33 St (6),M,2022,2694425,4258033
R238,"Grand Central-42 St (S,4,5,6,7)",M,2018,42980599,38665076
R238,"Grand Central-42 St (S,4,5,6,7)",M,2019,42114144,38177156
R238,"Grand Central-42 St (S,4,5,6,7)",M,2020,11802846,12879172
R238,"Grand Central-42 St (S,4,5,6,7)",M,2021,10722509,15617136
R238,"Grand Central-42 St (S,4,5,6,7)",M,2022,13740269,24337632
R246,68 St-Hunter College (6),M,2018,6501146,5317594
R246,68 St-Hunter College (6),M,2019,6658046,5691032
R246,68 St-Hunter College (6),M,2020,2409630,2514456
R246,68 St-Hunter College (6),M,2021,2442146,3140077
R246,68 St-Hunter College (6),M,2022,2768185,4180246
R247,77 St (6),M,2018,7564182,7397866
R247,77 St (6),M,2019,7749756,7562157
R247,77 St (6),M,2020,3021354,3483275
R247,77 St (6),M,2021,3339675,4551820
R247,77 St (6),M,2022,3406674,5766628
R249,"86 St (4,5,6)",M,2018,12693563,12220017
R249,"86 St (4,5,6)",M,2019,12309199,12298550
R249,"86 St (4,5,6)",M,2020,4717326,5343475
R249,"86 St (4,5,6)",M,2021,5205806,7344310
R249,"86 St (4,5,6)",M,2022,5466963,9445060
R251,96 St (6),M,2018,5060836,1608521
R251,96 St (6),M,2019,5065752,1758014
R251,96 St (6),M,2020,2125163,1057699
R251,96 St (6),M,2021,2218220,1405894
R251,96 St (6),M,2022,2247065,1686617
R252,103 St (6),M,2018,4013848,3608114
R252,103 St (6),M,2019,3986827,3649733
R252,103 St (6),M,2020,1781537,2021579
R252,103 St (6),M,2021,1836429,2395745
R252,103 St (6),M,2022,1819396,2963451
R254,110 St (6),M,2018,3394163,2818116
R254,110 St (6),M,2019,3306159,3012258
R254,110 St (6),M,2020,1408651,1665200
R254,110 St (6),M,2021,1493027,2000468
R254,110 St (6),M,2022,1508242,2394785
R256,116 St (6),M,2018,4601754,2771571
R256,116 St (6),M,2019,4513873,2742118
R256,116 St (6),M,2020,1973059,1732369
R256,116 St (6),M,2021,2035781,2075797
R256,116 St (6),M,2022,2063835,2326387
R258,"125 St (4,5,6)",M,2018,7981474,7275004
R258,"125 St (4,5,6)",M,2019,8195588,7518005
R258,"125 St (4,5,6)",M,2020,3528720,4155726
R258,"125 St (4,5,6)",M,2021,3399092,4843127
R258,"125 St (4,5,6)",M,2022,3420639,5695286
R259,"138 St-Grand Concourse (4,5)",BX,2018,960343,867739
R259,"138 St-Grand Concourse (4,5)",BX,2019,1046905,915233
R259,"138 St-Grand Concourse (4,5)",BX,2020,359259,373521
R259,"138 St-Grand Concourse (4,5)",BX,2021,567356,719540
R259,"138 St-Grand Concourse (4,5)",BX,2022,559349,846744
R261,"149 St-Grand Concourse (2,4,5)",BX,2018,3866135,2652119
R261,"149 St-Grand Concourse (2,4,5)",BX,2019,3848561,2473955
R261,"149 St-Grand Concourse (2,4,5)",BX,2020,1762397,1469669
R261,"149 St-Grand Concourse (2,4,5)",BX,2021,1650132,1714624
R261,"149 St-Grand Concourse (2,4,5)",BX,2022,1606682,2043221
R283,167 St (4),BX,2018,2862607,2914696
R283,167 St (4),BX,2019,2610512,2764711
R283,167 St (4),BX,2020,1348610,1669135
R283,167 St (4),BX,2021,1493630,1958588
R283,167 St (4),BX,2022,1490269,2369507
R284,170 St (4),BX,2018,2566356,2076550
R284,170 St (4),BX,2019,2484466,1919366
R284,170 St (4),BX,2020,1225336,1169491
R284,170 St (4),BX,2021,1188151,1552034
R284,170 St (4),BX,2022,1233317,1673593
R285,Mt Eden Av (4),BX,2018,1657073,1206294
R285,Mt Eden Av (4),BX,2019,1538520,1027559
R285,Mt Eden Av (4),BX,2020,792999,665081
R285,Mt Eden Av (4),BX,2021,820501,769756
R285,Mt Eden Av (4),BX,2022,789242,882135
R286,176 St (4),BX,2018,1811515,1011154
R286,176 St (4),BX,2019,1714883,1009532
R286,176 St (4),BX,2020,820444,669423
R286,176 St (4),BX,2021,853177,831210
R286,176 St (4),BX,2022,850174,942658
R287,Burnside Av (4),BX,2018,3190407,1813464
R287,Burnside Av (4),BX,2019,3126248,1807533
R287,Burnside Av (4),BX,2020,1434723,986780
R287,Burnside Av (4),BX,2021,1489902,1196822
R287,Burnside Av (4),BX,2022,1494926,1424406
R288,183 St (4),BX,2018,1831745,957468
R288,183 St (4),BX,2019,1778004,1011805
R288,183 St (4),BX,2020,918936,634740
R288,183 St (4),BX,2021,962179,710200
R288,183 St (4),BX,2022,955166,832389
R289,Fordham Rd (4),BX,2018,3311172,668232
R289,Fordham Rd (4),BX,2019,3121147,674900
R289,Fordham Rd (4),BX,2020,1527051,445592
R289,Fordham Rd (4),BX,2021,1658765,544709
R289,Fordham Rd (4),BX,2022,1645577,583421
R290,Kingsbridge Rd (4),BX,2018,2784499,1429289
R290,Kingsbridge Rd (4),BX,2019,2732698,1498741
R290,Kingsbridge Rd (4),BX,2020,1301018,981699
R290,Kingsbridge Rd (4),BX,2021,1337598,1018038
R290,Kingsbridge Rd (4),BX,2022,1407039,1113943
R291,Bedford Park Blvd-Lehman College (4),BX,2018,1594672,1208889
R291,Bedford Park Blvd-Lehman College (4),BX,2019,1555724,1267673
R291,Bedford Park Blvd-Lehman College (4),BX,2020,681526,731210
R291,Bedford Park Blvd-Lehman College (4),BX,2021,736742,889271
R291,Bedford Park Blvd-Lehman College (4),BX,2022,885830,1129711
R293,Mosholu Pkwy (4),BX,2018,2541974,830495
R293,Mosholu Pkwy (4),BX,2019,2499981,855926
R293,Mosholu Pkwy (4),BX,2020,1230814,496888
R293,Mosholu Pkwy (4),BX,2021,1286302,588599
R293,Mosholu Pkwy (4),BX,2022,1292029,901549
R294,Woodlawn (4),BX,2018,2197601,505572
R294,Woodlawn (4),BX,2019,2128338,503412
R294,Woodlawn (4),BX,2020,963688,400391
R294,Woodlawn (4),BX,2021,1097251,450772
R294,Woodlawn (4),BX,2022,1035148,462368
R301,"Central Park North-110 St (2,3)",M,2018,2815762,2434102
R301,"Central Park North-110 St (2,3)",M,2019,2662436,2631262
R301,"Central Park North-110 St (2,3)",M,2020,1017254,1227018
R301,"Central Park North-110 St (2,3)",M,2021,1010466,1430213
R301,"Central Park North-110 St (2,3)",M,2022,1005023,1665919
R302,"116 St (2,3)",M,2018,3449357,1617532
R302,"116 St (2,3)",M,2019,3361375,1619621
R302,"116 St (2,3)",M,2020,1339407,966840
R302,"116 St (2,3)",M,2021,1397375,1146209
R302,"116 St (2,3)",M,2022,1405770,1334599
R304,"125 St (2,3)",M,2018,4045395,1719824
R304,"125 St (2,3)",M,2019,3997319,1781674
R304,"125 St (2,3)",M,2020,1560029,1066962
R304,"125 St (2,3)",M,2021,1588534,1270993
R304,"125 St (2,3)",M,2022,1607488,1441591
R306,"135 St (2,3)",M,2018,4529772,1342205
